time,training_score,logical_score,verbal_score,avg_literacy,location_age,distance,similar_language,is_male,emp_id,turnover
19,4.891098,3,0,73.8726,24,2.141318,28.20897,1,687,Stayed
20,4.891098,3,0,73.8726,24,2.141318,28.20897,1,687,Stayed
21,4.891098,3,0,73.8726,24,2.141318,28.20897,1,687,Stayed
22,4.891098,3,0,73.8726,24,2.141318,28.20897,1,687,Stayed
23,4.891098,3,0,73.8726,24,2.141318,28.20897,1,687,Stayed
24,4.891098,3,0,73.8726,24,2.141318,28.20897,1,687,Stayed
25,4.891098,3,0,73.8726,24,2.141318,28.20897,1,687,Stayed
26,4.891098,3,0,73.8726,24,2.141318,28.20897,1,687,Stayed
27,4.891098,3,0,73.8726,24,2.141318,28.20897,1,687,Stayed
28,4.891098,3,0,73.8726,24,2.141318,28.20897,1,687,Stayed
29,4.891098,3,0,73.8726,24,2.141318,28.20897,1,687,Stayed
30,4.891098,3,0,73.8726,24,2.141318,28.20897,1,687,Stayed
31,4.891098,3,0,73.8726,24,2.141318,28.20897,1,687,Stayed
32,4.891098,3,0,73.8726,24,2.141318,28.20897,1,687,Stayed
33,4.891098,3,0,73.8726,24,2.141318,28.20897,1,687,Stayed
34,4.891098,3,0,73.8726,24,2.141318,28.20897,1,687,Stayed
35,4.891098,3,0,73.8726,24,2.141318,28.20897,1,687,Stayed
36,4.891098,3,0,73.8726,24,2.141318,28.20897,1,687,Stayed
1,4.109276,5,4,79.41104,10,0.1835886,96.28653,0,688,Stayed
2,4.109276,5,4,79.41104,10,0.1835886,96.28653,0,688,Stayed
3,4.109276,5,4,79.41104,10,0.1835886,96.28653,0,688,Stayed
4,4.109276,5,4,79.41104,10,0.1835886,96.28653,0,688,Stayed
5,4.109276,5,4,79.41104,10,0.1835886,96.28653,0,688,Stayed
6,4.109276,5,4,79.41104,10,0.1835886,96.28653,0,688,Stayed
7,4.109276,5,4,79.41104,10,0.1835886,96.28653,0,688,Stayed
8,4.109276,5,4,79.41104,10,0.1835886,96.28653,0,688,Stayed
9,4.109276,5,4,79.41104,10,0.1835886,96.28653,0,688,Stayed
10,4.109276,5,4,79.41104,10,0.1835886,96.28653,0,688,Stayed
11,4.109276,5,4,79.41104,10,0.1835886,96.28653,0,688,Stayed
12,4.109276,5,4,79.41104,10,0.1835886,96.28653,0,688,Stayed
13,4.109276,5,4,79.41104,10,0.1835886,96.28653,0,688,Stayed
14,4.109276,5,4,79.41104,10,0.1835886,96.28653,0,688,Stayed
15,4.109276,5,4,79.41104,10,0.1835886,96.28653,0,688,Stayed
16,4.109276,5,4,79.41104,10,0.1835886,96.28653,0,688,Stayed
17,4.109276,5,4,79.41104,10,0.1835886,96.28653,0,688,Stayed
18,4.109276,5,4,79.41104,10,0.1835886,96.28653,0,688,Stayed
19,4.109276,5,4,79.41104,10,0.1835886,96.28653,0,688,Stayed
20,4.109276,5,4,79.41104,10,0.1835886,96.28653,0,688,Stayed
21,4.109276,5,4,79.41104,10,0.1835886,96.28653,0,688,Stayed
22,4.109276,5,4,79.41104,10,0.1835886,96.28653,0,688,Stayed
23,4.109276,5,4,79.41104,10,0.1835886,96.28653,0,688,Stayed
24,4.109276,5,4,79.41104,10,0.1835886,96.28653,0,688,Stayed
25,4.109276,5,4,79.41104,10,0.1835886,96.28653,0,688,Stayed
26,4.109276,5,4,79.41104,10,0.1835886,96.28653,0,688,Stayed
27,4.109276,5,4,79.41104,10,0.1835886,96.28653,0,688,Stayed
28,4.109276,5,4,79.41104,10,0.1835886,96.28653,0,688,Stayed
29,4.109276,5,4,79.41104,10,0.1835886,96.28653,0,688,Stayed
30,4.109276,5,4,79.41104,10,0.1835886,96.28653,0,688,Stayed
31,4.109276,5,4,79.41104,10,0.1835886,96.28653,0,688,Stayed
32,4.109276,5,4,79.41104,10,0.1835886,96.28653,0,688,Stayed
33,4.109276,5,4,79.41104,10,0.1835886,96.28653,0,688,Stayed
34,4.109276,5,4,79.41104,10,0.1835886,96.28653,0,688,Stayed
1,4.346834,7,3,74.21928,25,0.4385805,100,0,689,Stayed
2,4.346834,7,3,74.21928,25,0.4385805,100,0,689,Stayed
3,4.346834,7,3,74.21928,25,0.4385805,100,0,689,Stayed
4,4.346834,7,3,74.21928,25,0.4385805,100,0,689,Stayed
5,4.346834,7,3,74.21928,25,0.4385805,100,0,689,Stayed
6,4.346834,7,3,74.21928,25,0.4385805,100,0,689,Stayed
7,4.346834,7,3,74.21928,25,0.4385805,100,0,689,Stayed
8,4.346834,7,3,74.21928,25,0.4385805,100,0,689,Stayed
9,4.346834,7,3,74.21928,25,0.4385805,100,0,689,Stayed
10,4.346834,7,3,74.21928,25,0.4385805,100,0,689,Stayed
11,4.346834,7,3,74.21928,25,0.4385805,100,0,689,Stayed
12,4.346834,7,3,74.21928,25,0.4385805,100,0,689,Stayed
13,4.346834,7,3,74.21928,25,0.4385805,100,0,689,Stayed
14,4.346834,7,3,74.21928,25,0.4385805,100,0,689,Stayed
15,4.346834,7,3,74.21928,25,0.4385805,100,0,689,Left
1,2.929053,8,6,60.35539,8,0.6777716,100,1,690,Stayed
2,2.929053,8,6,60.35539,8,0.6777716,100,1,690,Stayed
3,2.929053,8,6,60.35539,8,0.6777716,100,1,690,Stayed
4,2.929053,8,6,60.35539,8,0.6777716,100,1,690,Stayed
5,2.929053,8,6,60.35539,8,0.6777716,100,1,690,Stayed
6,2.929053,8,6,60.35539,8,0.6777716,100,1,690,Left
1,4.229886,8,4,68.27706,10,0.357102,100,1,691,Stayed
2,4.229886,8,4,68.27706,10,0.357102,100,1,691,Stayed
3,4.229886,8,4,68.27706,10,0.357102,100,1,691,Stayed
4,4.229886,8,4,68.27706,10,0.357102,100,1,691,Stayed
5,4.229886,8,4,68.27706,10,0.357102,100,1,691,Stayed
6,4.229886,8,4,68.27706,10,0.357102,100,1,691,Stayed
7,4.229886,8,4,68.27706,10,0.357102,100,1,691,Stayed
8,4.229886,8,4,68.27706,10,0.357102,100,1,691,Stayed
9,4.229886,8,4,68.27706,10,0.357102,100,1,691,Stayed
10,4.229886,8,4,68.27706,10,0.357102,100,1,691,Stayed
11,4.229886,8,4,68.27706,10,0.357102,100,1,691,Stayed
12,4.229886,8,4,68.27706,10,0.357102,100,1,691,Stayed
13,4.229886,8,4,68.27706,10,0.357102,100,1,691,Stayed
14,4.229886,8,4,68.27706,10,0.357102,100,1,691,Stayed
15,4.229886,8,4,68.27706,10,0.357102,100,1,691,Stayed
16,4.229886,8,4,68.27706,10,0.357102,100,1,691,Stayed
17,4.229886,8,4,68.27706,10,0.357102,100,1,691,Stayed
18,4.229886,8,4,68.27706,10,0.357102,100,1,691,Stayed
19,4.229886,8,4,68.27706,10,0.357102,100,1,691,Stayed
20,4.229886,8,4,68.27706,10,0.357102,100,1,691,Stayed
21,4.229886,8,4,68.27706,10,0.357102,100,1,691,Stayed
22,4.229886,8,4,68.27706,10,0.357102,100,1,691,Stayed
23,4.229886,8,4,68.27706,10,0.357102,100,1,691,Stayed
24,4.229886,8,4,68.27706,10,0.357102,100,1,691,Stayed
25,4.229886,8,4,68.27706,10,0.357102,100,1,691,Stayed
26,4.229886,8,4,68.27706,10,0.357102,100,1,691,Stayed
27,4.229886,8,4,68.27706,10,0.357102,100,1,691,Stayed
28,4.229886,8,4,68.27706,10,0.357102,100,1,691,Stayed
29,4.229886,8,4,68.27706,10,0.357102,100,1,691,Stayed
30,4.229886,8,4,68.27706,10,0.357102,100,1,691,Stayed
31,4.229886,8,4,68.27706,10,0.357102,100,1,691,Stayed
32,4.229886,8,4,68.27706,10,0.357102,100,1,691,Stayed
33,4.229886,8,4,68.27706,10,0.357102,100,1,691,Stayed
34,4.229886,8,4,68.27706,10,0.357102,100,1,691,Stayed
35,4.229886,8,4,68.27706,10,0.357102,100,1,691,Stayed
36,4.229886,8,4,68.27706,10,0.357102,100,1,691,Stayed
1,4.875556,1,2,81.91573,6,0.1920503,100,1,692,Stayed
2,4.875556,1,2,81.91573,6,0.1920503,100,1,692,Stayed
3,4.875556,1,2,81.91573,6,0.1920503,100,1,692,Stayed
4,4.875556,1,2,81.91573,6,0.1920503,100,1,692,Stayed
5,4.875556,1,2,81.91573,6,0.1920503,100,1,692,Stayed
6,4.875556,1,2,81.91573,6,0.1920503,100,1,692,Stayed
7,4.875556,1,2,81.91573,6,0.1920503,100,1,692,Stayed
8,4.875556,1,2,81.91573,6,0.1920503,100,1,692,Stayed
9,4.875556,1,2,81.91573,6,0.1920503,100,1,692,Stayed
10,4.875556,1,2,81.91573,6,0.1920503,100,1,692,Stayed
11,4.875556,1,2,81.91573,6,0.1920503,100,1,692,Stayed
12,4.875556,1,2,81.91573,6,0.1920503,100,1,692,Stayed
13,4.875556,1,2,81.91573,6,0.1920503,100,1,692,Stayed
14,4.875556,1,2,81.91573,6,0.1920503,100,1,692,Stayed
15,4.875556,1,2,81.91573,6,0.1920503,100,1,692,Stayed
16,4.875556,1,2,81.91573,6,0.1920503,100,1,692,Stayed
17,4.875556,1,2,81.91573,6,0.1920503,100,1,692,Stayed
18,4.875556,1,2,81.91573,6,0.1920503,100,1,692,Stayed
19,4.875556,1,2,81.91573,6,0.1920503,100,1,692,Stayed
20,4.875556,1,2,81.91573,6,0.1920503,100,1,692,Stayed
21,4.875556,1,2,81.91573,6,0.1920503,100,1,692,Stayed
22,4.875556,1,2,81.91573,6,0.1920503,100,1,692,Stayed
23,4.875556,1,2,81.91573,6,0.1920503,100,1,692,Stayed
24,4.875556,1,2,81.91573,6,0.1920503,100,1,692,Stayed
25,4.875556,1,2,81.91573,6,0.1920503,100,1,692,Stayed
26,4.875556,1,2,81.91573,6,0.1920503,100,1,692,Stayed
27,4.875556,1,2,81.91573,6,0.1920503,100,1,692,Stayed
28,4.875556,1,2,81.91573,6,0.1920503,100,1,692,Stayed
29,4.875556,1,2,81.91573,6,0.1920503,100,1,692,Stayed
30,4.875556,1,2,81.91573,6,0.1920503,100,1,692,Stayed
31,4.875556,1,2,81.91573,6,0.1920503,100,1,692,Stayed
32,4.875556,1,2,81.91573,6,0.1920503,100,1,692,Stayed
33,4.875556,1,2,81.91573,6,0.1920503,100,1,692,Stayed
34,4.875556,1,2,81.91573,6,0.1920503,100,1,692,Stayed
1,4.158632,7,4,67.50671,24,1.76138,40.07406,0,693,Stayed
2,4.158632,7,4,67.50671,24,1.76138,40.07406,0,693,Stayed
3,4.158632,7,4,67.50671,24,1.76138,40.07406,0,693,Stayed
4,4.158632,7,4,67.50671,24,1.76138,40.07406,0,693,Stayed
5,4.158632,7,4,67.50671,24,1.76138,40.07406,0,693,Stayed
6,4.158632,7,4,67.50671,24,1.76138,40.07406,0,693,Stayed
7,4.158632,7,4,67.50671,24,1.76138,40.07406,0,693,Stayed
8,4.158632,7,4,67.50671,24,1.76138,40.07406,0,693,Stayed
9,4.158632,7,4,67.50671,24,1.76138,40.07406,0,693,Stayed
10,4.158632,7,4,67.50671,24,1.76138,40.07406,0,693,Stayed
11,4.158632,7,4,67.50671,24,1.76138,40.07406,0,693,Stayed
12,4.158632,7,4,67.50671,24,1.76138,40.07406,0,693,Stayed
13,4.158632,7,4,67.50671,24,1.76138,40.07406,0,693,Stayed
14,4.158632,7,4,67.50671,24,1.76138,40.07406,0,693,Left
1,3.307647,3,4,76.18385,11,0.7664029,67.07122,0,694,Stayed
2,3.307647,3,4,76.18385,11,0.7664029,67.07122,0,694,Stayed
3,3.307647,3,4,76.18385,11,0.7664029,67.07122,0,694,Stayed
4,3.307647,3,4,76.18385,11,0.7664029,67.07122,0,694,Stayed
5,3.307647,3,4,76.18385,11,0.7664029,67.07122,0,694,Stayed
6,3.307647,3,4,76.18385,11,0.7664029,67.07122,0,694,Stayed
7,3.307647,3,4,76.18385,11,0.7664029,67.07122,0,694,Stayed
8,3.307647,3,4,76.18385,11,0.7664029,67.07122,0,694,Stayed
9,3.307647,3,4,76.18385,11,0.7664029,67.07122,0,694,Stayed
10,3.307647,3,4,76.18385,11,0.7664029,67.07122,0,694,Stayed
11,3.307647,3,4,76.18385,11,0.7664029,67.07122,0,694,Stayed
12,3.307647,3,4,76.18385,11,0.7664029,67.07122,0,694,Stayed
13,3.307647,3,4,76.18385,11,0.7664029,67.07122,0,694,Stayed
14,3.307647,3,4,76.18385,11,0.7664029,67.07122,0,694,Stayed
15,3.307647,3,4,76.18385,11,0.7664029,67.07122,0,694,Stayed
16,3.307647,3,4,76.18385,11,0.7664029,67.07122,0,694,Stayed
17,3.307647,3,4,76.18385,11,0.7664029,67.07122,0,694,Stayed
18,3.307647,3,4,76.18385,11,0.7664029,67.07122,0,694,Stayed
19,3.307647,3,4,76.18385,11,0.7664029,67.07122,0,694,Stayed
20,3.307647,3,4,76.18385,11,0.7664029,67.07122,0,694,Stayed
21,3.307647,3,4,76.18385,11,0.7664029,67.07122,0,694,Stayed
22,3.307647,3,4,76.18385,11,0.7664029,67.07122,0,694,Stayed
23,3.307647,3,4,76.18385,11,0.7664029,67.07122,0,694,Stayed
24,3.307647,3,4,76.18385,11,0.7664029,67.07122,0,694,Stayed
25,3.307647,3,4,76.18385,11,0.7664029,67.07122,0,694,Stayed
26,3.307647,3,4,76.18385,11,0.7664029,67.07122,0,694,Stayed
27,3.307647,3,4,76.18385,11,0.7664029,67.07122,0,694,Stayed
28,3.307647,3,4,76.18385,11,0.7664029,67.07122,0,694,Stayed
29,3.307647,3,4,76.18385,11,0.7664029,67.07122,0,694,Stayed
30,3.307647,3,4,76.18385,11,0.7664029,67.07122,0,694,Stayed
31,3.307647,3,4,76.18385,11,0.7664029,67.07122,0,694,Stayed
32,3.307647,3,4,76.18385,11,0.7664029,67.07122,0,694,Stayed
33,3.307647,3,4,76.18385,11,0.7664029,67.07122,0,694,Stayed
34,3.307647,3,4,76.18385,11,0.7664029,67.07122,0,694,Stayed
1,4.117496,1,11,81.31934,8,0.4882471,7.724045,1,695,Stayed
2,4.117496,1,11,81.31934,8,0.4882471,7.724045,1,695,Stayed
3,4.117496,1,11,81.31934,8,0.4882471,7.724045,1,695,Stayed
4,4.117496,1,11,81.31934,8,0.4882471,7.724045,1,695,Stayed
5,4.117496,1,11,81.31934,8,0.4882471,7.724045,1,695,Stayed
6,4.117496,1,11,81.31934,8,0.4882471,7.724045,1,695,Stayed
7,4.117496,1,11,81.31934,8,0.4882471,7.724045,1,695,Stayed
8,4.117496,1,11,81.31934,8,0.4882471,7.724045,1,695,Stayed
9,4.117496,1,11,81.31934,8,0.4882471,7.724045,1,695,Stayed
10,4.117496,1,11,81.31934,8,0.4882471,7.724045,1,695,Stayed
11,4.117496,1,11,81.31934,8,0.4882471,7.724045,1,695,Stayed
12,4.117496,1,11,81.31934,8,0.4882471,7.724045,1,695,Stayed
13,4.117496,1,11,81.31934,8,0.4882471,7.724045,1,695,Stayed
14,4.117496,1,11,81.31934,8,0.4882471,7.724045,1,695,Stayed
15,4.117496,1,11,81.31934,8,0.4882471,7.724045,1,695,Stayed
16,4.117496,1,11,81.31934,8,0.4882471,7.724045,1,695,Stayed
17,4.117496,1,11,81.31934,8,0.4882471,7.724045,1,695,Stayed
18,4.117496,1,11,81.31934,8,0.4882471,7.724045,1,695,Stayed
19,4.117496,1,11,81.31934,8,0.4882471,7.724045,1,695,Stayed
20,4.117496,1,11,81.31934,8,0.4882471,7.724045,1,695,Stayed
21,4.117496,1,11,81.31934,8,0.4882471,7.724045,1,695,Stayed
22,4.117496,1,11,81.31934,8,0.4882471,7.724045,1,695,Stayed
23,4.117496,1,11,81.31934,8,0.4882471,7.724045,1,695,Stayed
24,4.117496,1,11,81.31934,8,0.4882471,7.724045,1,695,Stayed
25,4.117496,1,11,81.31934,8,0.4882471,7.724045,1,695,Stayed
26,4.117496,1,11,81.31934,8,0.4882471,7.724045,1,695,Stayed
27,4.117496,1,11,81.31934,8,0.4882471,7.724045,1,695,Stayed
28,4.117496,1,11,81.31934,8,0.4882471,7.724045,1,695,Stayed
29,4.117496,1,11,81.31934,8,0.4882471,7.724045,1,695,Stayed
30,4.117496,1,11,81.31934,8,0.4882471,7.724045,1,695,Left
1,4.621031,-5,-5,78.28364,24,2.381847,31.42661,1,696,Stayed
2,4.621031,-5,-5,78.28364,24,2.381847,31.42661,1,696,Stayed
3,4.621031,-5,-5,78.28364,24,2.381847,31.42661,1,696,Stayed
4,4.621031,-5,-5,78.28364,24,2.381847,31.42661,1,696,Stayed
5,4.621031,-5,-5,78.28364,24,2.381847,31.42661,1,696,Stayed
6,4.621031,-5,-5,78.28364,24,2.381847,31.42661,1,696,Stayed
7,4.621031,-5,-5,78.28364,24,2.381847,31.42661,1,696,Stayed
8,4.621031,-5,-5,78.28364,24,2.381847,31.42661,1,696,Stayed
9,4.621031,-5,-5,78.28364,24,2.381847,31.42661,1,696,Stayed
10,4.621031,-5,-5,78.28364,24,2.381847,31.42661,1,696,Stayed
11,4.621031,-5,-5,78.28364,24,2.381847,31.42661,1,696,Stayed
12,4.621031,-5,-5,78.28364,24,2.381847,31.42661,1,696,Stayed
13,4.621031,-5,-5,78.28364,24,2.381847,31.42661,1,696,Stayed
14,4.621031,-5,-5,78.28364,24,2.381847,31.42661,1,696,Stayed
15,4.621031,-5,-5,78.28364,24,2.381847,31.42661,1,696,Stayed
16,4.621031,-5,-5,78.28364,24,2.381847,31.42661,1,696,Stayed
17,4.621031,-5,-5,78.28364,24,2.381847,31.42661,1,696,Stayed
18,4.621031,-5,-5,78.28364,24,2.381847,31.42661,1,696,Stayed
19,4.621031,-5,-5,78.28364,24,2.381847,31.42661,1,696,Stayed
20,4.621031,-5,-5,78.28364,24,2.381847,31.42661,1,696,Stayed
21,4.621031,-5,-5,78.28364,24,2.381847,31.42661,1,696,Stayed
22,4.621031,-5,-5,78.28364,24,2.381847,31.42661,1,696,Stayed
23,4.621031,-5,-5,78.28364,24,2.381847,31.42661,1,696,Stayed
24,4.621031,-5,-5,78.28364,24,2.381847,31.42661,1,696,Stayed
25,4.621031,-5,-5,78.28364,24,2.381847,31.42661,1,696,Stayed
26,4.621031,-5,-5,78.28364,24,2.381847,31.42661,1,696,Stayed
27,4.621031,-5,-5,78.28364,24,2.381847,31.42661,1,696,Stayed
28,4.621031,-5,-5,78.28364,24,2.381847,31.42661,1,696,Stayed
29,4.621031,-5,-5,78.28364,24,2.381847,31.42661,1,696,Stayed
30,4.621031,-5,-5,78.28364,24,2.381847,31.42661,1,696,Stayed
31,4.621031,-5,-5,78.28364,24,2.381847,31.42661,1,696,Stayed
32,4.621031,-5,-5,78.28364,24,2.381847,31.42661,1,696,Stayed
33,4.621031,-5,-5,78.28364,24,2.381847,31.42661,1,696,Stayed
34,4.621031,-5,-5,78.28364,24,2.381847,31.42661,1,696,Stayed
35,4.621031,-5,-5,78.28364,24,2.381847,31.42661,1,696,Stayed
36,4.621031,-5,-5,78.28364,24,2.381847,31.42661,1,696,Left
1,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
2,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
3,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
4,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
5,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
6,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
7,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
8,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
9,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
10,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
11,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
12,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
13,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
14,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
15,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
16,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
17,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
18,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
19,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
20,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
21,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
22,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
23,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
24,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
25,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
26,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
27,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
28,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
29,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
30,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
31,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
32,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
33,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
34,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
35,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
36,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
37,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
38,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
39,4.5326,1,4,83.24174,11,0.1553803,94.72182,1,697,Stayed
1,4.933331,5,3,81.67066,2,0.6358339,77.02807,0,698,Stayed
2,4.933331,5,3,81.67066,2,0.6358339,77.02807,0,698,Stayed
3,4.933331,5,3,81.67066,2,0.6358339,77.02807,0,698,Stayed
4,4.933331,5,3,81.67066,2,0.6358339,77.02807,0,698,Stayed
5,4.933331,5,3,81.67066,2,0.6358339,77.02807,0,698,Stayed
6,4.933331,5,3,81.67066,2,0.6358339,77.02807,0,698,Stayed
7,4.933331,5,3,81.67066,2,0.6358339,77.02807,0,698,Stayed
8,4.933331,5,3,81.67066,2,0.6358339,77.02807,0,698,Stayed
9,4.933331,5,3,81.67066,2,0.6358339,77.02807,0,698,Stayed
10,4.933331,5,3,81.67066,2,0.6358339,77.02807,0,698,Stayed
11,4.933331,5,3,81.67066,2,0.6358339,77.02807,0,698,Stayed
12,4.933331,5,3,81.67066,2,0.6358339,77.02807,0,698,Stayed
13,4.933331,5,3,81.67066,2,0.6358339,77.02807,0,698,Stayed
14,4.933331,5,3,81.67066,2,0.6358339,77.02807,0,698,Stayed
15,4.933331,5,3,81.67066,2,0.6358339,77.02807,0,698,Stayed
16,4.933331,5,3,81.67066,2,0.6358339,77.02807,0,698,Stayed
17,4.933331,5,3,81.67066,2,0.6358339,77.02807,0,698,Stayed
18,4.933331,5,3,81.67066,2,0.6358339,77.02807,0,698,Stayed
19,4.933331,5,3,81.67066,2,0.6358339,77.02807,0,698,Stayed
20,4.933331,5,3,81.67066,2,0.6358339,77.02807,0,698,Stayed
21,4.933331,5,3,81.67066,2,0.6358339,77.02807,0,698,Stayed
22,4.933331,5,3,81.67066,2,0.6358339,77.02807,0,698,Stayed
23,4.933331,5,3,81.67066,2,0.6358339,77.02807,0,698,Stayed
24,4.933331,5,3,81.67066,2,0.6358339,77.02807,0,698,Stayed
25,4.933331,5,3,81.67066,2,0.6358339,77.02807,0,698,Stayed
26,4.933331,5,3,81.67066,2,0.6358339,77.02807,0,698,Stayed
27,4.933331,5,3,81.67066,2,0.6358339,77.02807,0,698,Stayed
28,4.933331,5,3,81.67066,2,0.6358339,77.02807,0,698,Stayed
29,4.933331,5,3,81.67066,2,0.6358339,77.02807,0,698,Stayed
30,4.933331,5,3,81.67066,2,0.6358339,77.02807,0,698,Stayed
31,4.933331,5,3,81.67066,2,0.6358339,77.02807,0,698,Stayed
32,4.933331,5,3,81.67066,2,0.6358339,77.02807,0,698,Stayed
33,4.933331,5,3,81.67066,2,0.6358339,77.02807,0,698,Stayed
34,4.933331,5,3,81.67066,2,0.6358339,77.02807,0,698,Stayed
35,4.933331,5,3,81.67066,2,0.6358339,77.02807,0,698,Stayed
36,4.933331,5,3,81.67066,2,0.6358339,77.02807,0,698,Stayed
37,4.933331,5,3,81.67066,2,0.6358339,77.02807,0,698,Stayed
1,4.614179,1,0,83.70824,25,2.246305,26.62452,1,699,Stayed
2,4.614179,1,0,83.70824,25,2.246305,26.62452,1,699,Stayed
3,4.614179,1,0,83.70824,25,2.246305,26.62452,1,699,Stayed
4,4.614179,1,0,83.70824,25,2.246305,26.62452,1,699,Stayed
5,4.614179,1,0,83.70824,25,2.246305,26.62452,1,699,Stayed
6,4.614179,1,0,83.70824,25,2.246305,26.62452,1,699,Stayed
7,4.614179,1,0,83.70824,25,2.246305,26.62452,1,699,Stayed
8,4.614179,1,0,83.70824,25,2.246305,26.62452,1,699,Stayed
9,4.614179,1,0,83.70824,25,2.246305,26.62452,1,699,Stayed
10,4.614179,1,0,83.70824,25,2.246305,26.62452,1,699,Stayed
11,4.614179,1,0,83.70824,25,2.246305,26.62452,1,699,Stayed
12,4.614179,1,0,83.70824,25,2.246305,26.62452,1,699,Stayed
13,4.614179,1,0,83.70824,25,2.246305,26.62452,1,699,Stayed
14,4.614179,1,0,83.70824,25,2.246305,26.62452,1,699,Stayed
15,4.614179,1,0,83.70824,25,2.246305,26.62452,1,699,Stayed
16,4.614179,1,0,83.70824,25,2.246305,26.62452,1,699,Stayed
17,4.614179,1,0,83.70824,25,2.246305,26.62452,1,699,Stayed
18,4.614179,1,0,83.70824,25,2.246305,26.62452,1,699,Stayed
19,4.614179,1,0,83.70824,25,2.246305,26.62452,1,699,Stayed
20,4.614179,1,0,83.70824,25,2.246305,26.62452,1,699,Stayed
21,4.614179,1,0,83.70824,25,2.246305,26.62452,1,699,Stayed
22,4.614179,1,0,83.70824,25,2.246305,26.62452,1,699,Stayed
23,4.614179,1,0,83.70824,25,2.246305,26.62452,1,699,Stayed
24,4.614179,1,0,83.70824,25,2.246305,26.62452,1,699,Stayed
25,4.614179,1,0,83.70824,25,2.246305,26.62452,1,699,Stayed
26,4.614179,1,0,83.70824,25,2.246305,26.62452,1,699,Stayed
27,4.614179,1,0,83.70824,25,2.246305,26.62452,1,699,Stayed
28,4.614179,1,0,83.70824,25,2.246305,26.62452,1,699,Stayed
29,4.614179,1,0,83.70824,25,2.246305,26.62452,1,699,Stayed
30,4.614179,1,0,83.70824,25,2.246305,26.62452,1,699,Stayed
31,4.614179,1,0,83.70824,25,2.246305,26.62452,1,699,Stayed
32,4.614179,1,0,83.70824,25,2.246305,26.62452,1,699,Stayed
33,4.614179,1,0,83.70824,25,2.246305,26.62452,1,699,Stayed
1,3.623254,3,4,73.21062,10,0,100,1,700,Stayed
2,3.623254,3,4,73.21062,10,0,100,1,700,Stayed
3,3.623254,3,4,73.21062,10,0,100,1,700,Stayed
4,3.623254,3,4,73.21062,10,0,100,1,700,Stayed
5,3.623254,3,4,73.21062,10,0,100,1,700,Stayed
6,3.623254,3,4,73.21062,10,0,100,1,700,Left
1,4.58534,7,4,60.64202,28,0.9616152,33.82727,0,701,Stayed
2,4.58534,7,4,60.64202,28,0.9616152,33.82727,0,701,Stayed
3,4.58534,7,4,60.64202,28,0.9616152,33.82727,0,701,Stayed
4,4.58534,7,4,60.64202,28,0.9616152,33.82727,0,701,Stayed
5,4.58534,7,4,60.64202,28,0.9616152,33.82727,0,701,Stayed
